,timestamp,HRR_kWLastMinAve,HRR_kVAR,HRR_kW,primaryLovatoReadings.EqvPowerFactor,primaryLovatoReadings.EqvActivePower,primaryLovatoReadings.EqvReactivePower,primaryLovatoReadings.L1PhaseVoltage,primaryLovatoReadings.L2PhaseVoltage,primaryLovatoReadings.L3PhaseVoltage,HRR_WTCorrectedWindSpeed,primaryLovatoReadings.L1Current,primaryLovatoReadings.L2Current,primaryLovatoReadings.L3Current,HRR_GeneratorWindingTemp,HRR_NacelleAirTemp,HRR_OutsideAirTemp,HRR_GearboxOilTemp
888,35:45.7,0.956495803,-1.433281736,1.169831138,0.220402052,1.169114568,-1.418286373,0.768144679,0.692864387,0.631644613,0.52139082,0.891979104,0.898353815,0.652044332,0.579804492,-0.575792472,-1.365088581,0.374739144
889,36:02.5,0.956495803,-0.14052956,0.290108003,0.281753368,0.292023375,-0.134218839,0.510418241,0.46473562,0.348632818,-0.201206636,0.268182383,-0.05476634,0.266812298,0.589201817,-0.677749168,-1.315193439,0.416969075
890,36:19.4,0.634150565,0.393973744,-0.170117526,0.308978015,-0.166437638,0.397716652,0.22797831,0.211720077,0.209609481,-0.201206636,-0.186298086,-0.17688486,-0.190650743,0.589201817,-0.677749168,-1.315193439,0.395854109
891,36:36.2,0.303209453,0.692301169,-0.447067402,0.325849626,-0.446066341,0.688425584,0.115002337,0.12046857,0.060655905,-0.7792846,-0.314027891,-0.310917382,-0.323074255,0.579804492,-0.575792472,-1.315193439,0.43808404
892,36:53.0,-0.032029595,0.344252506,0.029449296,0.297858089,-0.121323124,0.346997222,0.47511325,0.439848845,0.452900322,-0.201206636,0.104807051,0.115008187,0.101282908,0.561009842,-0.779705864,-1.315193439,0.395854109
893,37:10.0,-0.122286262,-0.973360288,0.55076671,0.266798985,0.900866103,-0.462039548,0.669290703,0.875367401,0.785563308,0.52139082,0.642460416,0.660073776,0.251764171,0.551612516,-0.728727516,-1.365088581,0.416969075
894,37:27.1,0.092610564,-0.575590388,0.64036814,0.26181419,0.638714194,-0.573374884,0.743431185,0.775820302,0.740877235,0.376871329,0.565228441,0.570718761,0.51360157,0.537516528,-0.677749168,-1.315193439,0.43808404
895,37:44.1,0.376274374,-0.675032863,0.701460025,0.257596288,0.703337688,-0.663680211,0.88465115,0.809002669,0.696191162,0.376871329,0.692958246,0.710708284,0.709227212,0.546913854,-0.728727516,-1.315193439,0.395854109
896,38:00.9,0.470828977,0.26967065,-0.03571538,0.304760112,-0.033532717,0.275247784,0.235039308,0.336153951,0.209609481,0.087832347,0.075102445,0.079266182,0.071186655,0.546913854,-0.728727516,-1.365088581,0.395854109
897,38:17.7,0.457935167,-0.14052956,0.294180795,0.28520438,0.31356454,-0.139167076,0.446869257,0.468883415,0.383388653,0.304611583,0.20283225,0.207341702,0.194581291,0.542215191,-0.728727516,-1.365088581,0.416969075
898,38:34.9,0.363380564,-0.041087085,0.343054303,0.282903705,0.226587007,-0.032779978,0.623394214,0.721898957,0.492621275,-0.12894689,0.401853109,0.427750738,0.299918176,0.542215191,-0.677749168,-1.365088581,0.395854109
899,38:51.4,0.101206437,0.393973744,-0.157899149,0.30936146,-0.154244526,0.392768415,0.47511325,-0.020556486,-0.048576718,-0.526375491,-0.706128687,-0.692165443,0.080215531,0.518721878,-0.677749168,-1.315193439,0.395854109
900,39:08.4,-0.023433722,0.692301169,-0.463358571,0.324699289,-0.462730261,0.692136762,0.157368327,0.228311261,0.15499317,-0.345726127,-0.314027891,-0.304960381,-0.329093506,0.518721878,-0.728727516,-1.414983724,0.416969075
901,39:25.3,-0.130882135,-0.650172244,0.681096063,0.258363179,0.679764338,-0.640176085,1.05058461,0.966618908,0.800458666,0.593650565,0.969211079,0.99366583,0.986112737,0.50462589,-0.728727516,-1.365088581,0.395854109
902,39:43.1,-0.062115151,0.393973744,-0.157899149,0.30936146,-0.15790246,0.394005475,0.439808258,0.452292232,0.393318891,-0.201206636,0.036486458,0.058416678,0.032061527,0.490529902,-0.677749168,-1.315193439,0.374739144
903,40:00.2,0.002353897,0.095646318,0.123123519,0.295557414,0.124164866,0.094637128,0.157368327,0.261493627,0.184783885,-0.201206636,-0.218973152,-0.215605366,-0.217737371,0.485831239,-0.677749168,-1.315193439,0.416969075
904,40:17.0,-0.075008961,0.045925081,0.151633065,0.291722957,0.153834772,0.046391816,0.408033766,0.468883415,0.388353772,0.123962219,0.024604615,0.031610174,0.014003775,0.476433914,-0.473835777,-1.265298296,0.395854109
905,40:33.8,-0.268416104,0.928477047,-0.605906301,0.330834421,-0.710656873,0.922229788,-0.301596562,-0.227946274,-0.242216366,-0.526375491,-0.911090467,-0.91555298,-0.93101856,0.467036589,-0.524814124,-1.365088581,0.395854109
906,40:50.7,-0.444631501,0.804173953,-0.565178378,0.332368204,-0.682612715,0.799760919,-0.057992121,-0.219650683,-0.172704698,-0.381856,-0.833858492,-0.838111967,-0.590930904,0.448241938,-0.575792472,-1.365088581,0.374739144
907,41:07.5,-0.55637785,0.990628594,-0.829909877,0.338886781,-0.825272126,0.986556871,-0.135663102,-0.003965303,0.03086519,-0.598635236,-0.709099148,-0.710036446,-0.735392917,0.43414595,-0.728727516,-1.365088581,0.374739144
908,41:24.4,-0.663826263,0.928477047,-0.732162862,0.339270227,-0.727320793,0.932126262,-0.386328541,-0.252833049,-0.232286128,-0.562505363,-1.074465799,-1.082349007,-1.108586451,0.410652637,-0.830684212,-1.315193439,0.374739144
909,41:41.2,-0.681018009,0.567998075,-0.304519671,0.320481386,-0.304219804,0.563482596,0.111471838,0.186833303,0.194714123,-0.598635236,-0.456609998,-0.459842406,-0.476565144,0.396556649,-0.779705864,-1.315193439,0.353624178
910,41:58.0,-0.616548961,1.027919522,-0.9235841,0.340420564,-0.864696522,1.031091005,-0.697012466,-0.534883161,-0.545088638,-0.815414473,-1.297250342,-1.305736543,-1.32527947,0.387159324,-0.677749168,-1.365088581,0.332509213
911,42:15.0,-0.650932454,1.164652925,-0.838055462,0.336202661,-1.076450234,1.160982229,-0.06152262,-0.315049986,-0.252146605,-0.634765109,-1.098229483,-1.106177011,-0.693258164,0.363666011,-0.677749168,-1.315193439,0.353624178
912,42:31.9,-0.590761342,0.742022406,-0.500013701,0.328917192,-0.495651664,0.739145014,0.22797831,0.356892929,0.378423534,-0.165076763,-0.221943613,-0.224540868,-0.362199384,0.349570023,-0.575792472,-1.265298296,0.311394247
913,42:48.6,-0.573569596,0.829034572,-0.614051886,0.333135095,-0.611892665,0.830687401,-0.22745608,-0.169877134,-0.212425651,-0.670894982,-0.765537899,-0.763649455,-0.789566172,0.34487136,-0.62677082,-1.365088581,0.311394247
914,43:12.6,-0.521994358,0.87875581,-0.662925393,0.336202661,-0.659852239,0.877695654,0.14324633,0.078990613,0.080516382,-0.7792846,-0.498196447,-0.489627411,-0.515690273,0.32607671,-0.728727516,-1.365088581,0.311394247
915,43:29.7,-0.564973723,1.015489213,-0.866565008,0.339653672,-0.861851462,1.010060997,-0.241578076,-0.128399176,-0.028716241,-0.598635236,-0.798212965,-0.79343446,-0.819662425,0.316679385,-0.677749168,-1.365088581,0.269164316
916,43:46.5,-0.728295311,0.729592097,-0.520377663,0.325466181,-0.518005702,0.730485599,-0.449877526,-0.356527943,-0.311728035,-0.887674218,-0.994263363,-0.998950993,-1.012278442,0.307282059,-0.473835777,-1.365088581,0.290279282
917,44:03.3,-0.65523039,0.567998075,-0.37375714,0.322398615,-0.339579829,0.568430833,0.125593835,0.240754648,0.323807222,-0.273466381,-0.373437102,-0.379422893,-0.37724751,0.288487409,-0.422857429,-1.315193439,0.290279282
918,44:20.2,-0.6681242,0.779313335,-0.561105586,0.328533746,-0.560275158,0.773782674,0.033800857,0.128764162,0.169888527,-0.381856,-0.510078289,-0.513455414,-0.59394053,0.279090084,-0.473835777,-1.315193439,0.269164316
919,44:36.8,-0.440333564,-0.376705438,0.493747618,0.272934116,0.494835472,-0.368023043,0.397442269,0.514509169,0.502551514,0.304611583,0.015693234,0.022674673,0.020023026,0.264994096,-0.473835777,-1.215403154,0.269164316
920,44:53.5,-0.126584199,0.033494772,-0.214918241,0.30936146,0.190820545,0.031547105,0.224447811,0.290528197,0.298981626,0.015572601,-0.299175588,-0.293046379,-0.295987628,0.269692758,-0.524814124,-1.315193439,0.269164316
921,45:10.3,0.002353897,0.021064462,0.184215404,0.292489848,0.197323538,0.026598868,0.400972768,0.659682021,0.686260924,-0.056687145,0.190950408,0.207341702,-0.028130979,0.269692758,-0.728727516,-1.315193439,0.226934385
922,45:27.0,0.29461358,-0.650172244,0.701460025,0.261047299,0.703337688,-0.643887263,1.202396073,1.174008697,1.053679745,0.629780438,1.200907004,1.231945869,1.235911635,0.269692758,-0.88166256,-1.315193439,0.24804935
923,45:47.9,0.363380564,-0.028656775,0.229016119,0.29057262,0.230651378,-0.021646444,0.570436727,0.609908472,0.606819017,-0.056687145,0.143423038,0.156707194,0.155456163,0.288487409,-0.830684212,-1.365088581,0.24804935
924,46:04.8,0.384870247,-0.575590388,0.44487411,0.276768574,0.645623624,-0.568426647,0.732839687,0.717751162,0.701156282,0.340741456,0.384030345,0.403922734,0.396226184,0.293186071,-0.575792472,-1.315193439,0.226934385
925,46:21.6,0.333295008,0.244810031,-0.117171226,0.311278689,0.000607997,-0.568426647,0.408033766,0.468883415,0.487656156,-0.165076763,0.036486458,0.052459677,0.050119278,0.293186071,-0.62677082,-1.315193439,0.24804935
926,46:38.6,0.247336278,-0.364275129,0.501893202,0.274084454,0.500525591,-0.358126569,0.863468155,0.651386429,0.656470209,-0.020557272,0.199861789,0.213298703,0.658063583,0.302583397,-0.62677082,-1.315193439,0.226934385
927,46:55.6,0.19576104,0.4685556,-0.214918241,0.315880038,-0.212771464,0.475651387,0.43274726,0.543543739,0.552202706,-0.092817017,-0.05559782,-0.05476634,-0.055217606,0.302583397,-0.677749168,-1.365088581,0.184704454
928,47:12.8,0.311805326,-0.886348123,0.864371716,0.249543927,0.862661019,-0.87274323,1.022340617,0.987357887,0.89976105,0.810429802,0.856333577,0.725600787,0.889804729,0.307282059,-0.779705864,-1.315193439,0.226934385
929,47:29.8,0.57827739,-0.873917813,0.852153339,0.249543927,0.852500092,-0.861609696,0.792858173,0.833889443,0.790528427,0.232351838,0.636519495,0.651138274,0.661073208,0.32607671,-0.779705864,-1.414983724,0.226934385
930,47:46.8,0.608362945,-0.053517394,0.261598457,0.289422283,0.262759906,-0.053809985,0.524540238,0.526952556,0.457865441,-0.020557272,0.336502976,0.350309726,0.351081805,0.32607671,-0.728727516,-1.265298296,0.24804935
931,48:03.7,0.651342311,0.344252506,-0.100880057,0.308211123,-0.10100127,0.346997222,0.199734317,0.249050239,0.289051388,-0.201206636,-0.287293745,-0.272196875,-0.286958752,0.335474035,-0.88166256,-1.315193439,0.24804935
932,48:20.6,0.539595961,-0.389135747,0.905099639,0.24570947,0.502557776,0.346997222,0.789327673,0.862924014,0.725981878,0.051702474,0.597903507,0.627310271,0.62796733,0.340172698,-0.779705864,-1.315193439,0.24804935
933,48:37.5,0.328997072,0.008634153,0.070177219,0.24570947,0.178220996,0.017939453,0.563375728,0.543543739,0.457865441,-0.092817017,0.247389159,0.272868713,0.263802672,0.340172698,-0.830684212,-1.365088581,0.269164316
934,48:54.5,0.234442469,0.083216009,0.127196311,0.294790523,0.129854985,0.085977713,0.189142819,0.477179007,0.487656156,0.015572601,0.214714092,0.231169706,-0.226766247,0.335474035,-0.932640908,-1.365088581,0.269164316
935,49:11.3,0.243038342,-0.152959869,0.330835926,0.284437488,0.330228459,-0.145352372,0.492765745,0.543543739,0.532342229,0.051702474,0.25333008,0.272868713,0.260793047,0.340172698,-0.830684212,-1.414983724,0.226934385
936,49:28.2,0.131291992,-0.177820488,0.343054303,0.282136814,0.342421571,-0.170093558,0.588089222,0.655534225,0.517446871,-0.020557272,0.479085084,0.49923475,0.495543818,0.330775373,-0.830684212,-1.365088581,0.24804935
937,49:44.9,0.165675484,0.393973744,-0.190481487,0.313579363,-0.142457851,-0.170093558,0.206795315,0.261493627,0.209609481,-0.309596254,-0.183327625,-0.170927859,-0.181621868,0.32607671,-0.830684212,-1.315193439,0.24804935
938,50:01.8,0.015247706,1.015489213,-0.833982669,0.34348813,-0.829742934,1.013772175,-0.298066063,-0.497553,-0.420960658,-0.959933964,-1.015056587,-1.016821996,-0.735392917,0.316679385,-0.728727516,-1.315193439,0.24804935
939,50:18.4,-0.380162453,1.114931688,-1.01318553,0.343871575,-1.008981681,1.112736917,-0.919433912,-0.808637682,-0.763553883,-1.212843073,-1.407157384,-1.40998406,-1.43362598,0.302583397,-0.779705864,-1.315193439,0.24804935
940,50:35.3,-0.625144835,0.617719313,-0.353393179,0.324315843,-0.352585816,0.622861442,0.023209359,0.029217064,0.045760547,-0.237336508,-0.331850654,-0.325809884,-0.338122382,0.283788746,-0.728727516,-1.265298296,0.269164316
941,50:52.3,-0.418843882,-1.259257404,0.632222556,0.26181419,1.100833141,-1.247572192,0.605741718,0.614056267,0.552202706,0.449131074,0.476114623,0.496256249,0.489524568,0.274391421,-0.677749168,-1.365088581,0.24804935
942,51:09.4,-0.062115151,0.25724034,0.298253588,0.284820934,-0.010772241,0.256691894,0.425686262,0.398370887,0.40324913,0.340741456,0.072131985,0.088201683,0.065167405,0.274391421,-0.677749168,-1.265298296,0.24804935
943,51:58.8,-0.135180072,0.791743644,-0.561105586,0.330450975,-0.559462283,0.786153267,-0.149785099,-0.082773422,-0.083332552,-0.526375491,-0.575428422,-0.573025424,-0.590930904,0.264994096,-0.728727516,-1.414983724,0.184704454
944,52:15.7,-0.27271404,0.095646318,0.119050727,0.295173968,0.12213268,0.095874188,0.383320272,0.352745134,0.358563057,-0.092817017,0.104807051,0.120965188,0.107302158,0.250898108,-0.932640908,-1.315193439,0.226934385
945,52:32.6,-0.109392453,0.083216009,0.139414688,0.295173968,0.1387966,0.083503595,0.542192733,0.551839331,0.442970083,0.015572601,0.431557715,0.457535743,0.444380189,0.241500783,-0.830684212,-1.315193439,0.184704454
946,52:49.5,0.101206437,0.021064462,0.375636641,0.280986477,0.191633419,0.027835927,0.443338757,0.435701049,0.343667699,0.051702474,0.291946067,0.311589219,0.311956677,0.241500783,-0.88166256,-1.414983724,0.205819419
947,53:06.1,0.174271357,0.543137456,-0.292301295,0.318564158,-0.291213818,0.544926707,0.072636347,0.166094324,0.085481501,-0.201206636,-0.186298086,-0.275175376,0.311956677,0.250898108,-0.830684212,-1.365088581,0.205819419
948,53:23.0,0.084014691,0.456125291,-0.202699864,0.3147297,-0.199359041,0.458332557,-0.096827611,-0.066182239,-0.132983744,-0.526375491,-0.308086969,-0.304960381,-0.314045379,0.241500783,-0.932640908,-1.265298296,0.205819419
949,53:40.0,-0.160967691,0.779313335,-0.605906301,0.336586107,-0.547675608,0.773782674,-0.418103033,-0.352380147,-0.326623393,-0.634765109,-0.783360662,-0.781520458,-0.798595048,0.227404795,-0.88166256,-1.365088581,0.163589488
950,53:56.8,-0.513398485,1.214374163,-0.8706378,0.331601312,-1.155705463,0.979134515,-0.619341485,-0.489257408,-0.485507207,-0.923804091,-1.023967969,-1.028735998,-1.066451697,0.213308807,-0.62677082,-1.265298296,0.205819419
951,54:13.6,-0.784168486,1.425689422,-1.363445667,0.378765136,-1.357298249,1.41829056,-0.396920039,-0.767159725,-0.699007333,-1.140583328,-1.401216462,-1.404027059,-0.864806804,0.203911481,-0.524814124,-1.265298296,0.205819419
952,54:30.5,-0.947490073,1.015489213,-0.907292931,0.336586107,-0.904527354,1.019957471,-0.88412892,-0.71323838,-0.684111975,-0.887674218,-1.401216462,-1.398070058,-1.409548978,0.189815494,-0.575792472,-1.315193439,0.184704454
953,54:47.4,-0.913106581,0.66744055,-0.402266686,0.327383409,-0.399326078,0.671106754,-0.132132603,-0.053738852,-0.118088386,-0.201206636,-0.406112169,-0.394315395,-0.398314887,0.16632218,-0.830684212,-1.265298296,0.205819419
954,55:04.4,-0.595059279,-0.078378013,0.273816834,0.2878885,0.274953018,-0.074839993,0.408033766,0.46473562,0.373458414,0.160092092,0.241448238,0.260954711,0.248754546,0.161623518,-0.88166256,-1.315193439,0.163589488
955,55:21.4,-0.083604834,-0.33941451,0.786988663,0.252994939,0.473294307,-0.332148324,0.59868072,0.589169493,0.457865441,0.196221965,0.523641993,0.546890758,0.540688197,0.161623518,-0.983619255,-1.414983724,0.184704454
956,55:39.1,0.346188818,-0.264832654,0.428582941,0.279836139,0.430211978,-0.257924767,0.446869257,0.460587824,0.373458414,0.232351838,0.61572627,0.633267272,0.573794075,0.175719506,-0.983619255,-1.365088581,0.184704454
957,55:56.3,0.488020723,0.66744055,-0.259718956,0.318947603,-0.406235509,0.664921457,0.164429325,0.19927669,0.130167574,-0.165076763,-0.135800256,-0.123271851,-0.139487114,0.189815494,-1.034597603,-1.365088581,0.163589488
958,56:12.9,0.303209453,0.4685556,-0.202699864,0.317030375,-0.200171915,0.474414328,0.146776829,0.161946528,0.120237335,-0.201206636,-0.15659348,-0.132207353,-0.15453524,0.194514156,-1.136554299,-1.365088581,0.163589488
959,56:29.8,-0.057817214,1.201943854,-1.257553068,0.326233072,-1.255282544,1.199331067,-0.478121519,-0.431188267,-0.445786254,-0.815414473,-0.792272044,-0.802369961,-0.813643174,0.189815494,-1.187532647,-1.315193439,0.163589488
960,56:46.7,-0.496206739,1.114931688,-0.996894361,0.345405358,-0.994756384,1.110262799,-0.605219488,-0.551474345,-0.475576969,-0.887674218,-1.145756853,-1.141919016,-1.168778956,0.175719506,-1.136554299,-1.315193439,0.142474523
961,57:03.6,-0.771274676,1.189513544,-1.277917029,0.345405358,-1.272759338,1.186960474,-0.997104893,-0.870854619,-0.783414359,-1.176713201,-1.546769031,-1.529124079,-1.560030241,0.152226192,-0.932640908,-1.365088581,0.163589488
962,57:20.4,-0.827147851,0.344252506,-0.161971941,0.31204558,-0.090840344,0.345760163,0.245630805,0.282232606,0.194714123,-0.273466381,-0.008070451,0.00778217,0.001965274,0.142828867,-0.728727516,-1.365088581,0.163589488
963,57:37.2,-0.672422136,0.480985909,-0.129389603,0.310895243,-0.232280443,0.481836684,0.054983852,0.17024212,0.135132693,-0.201206636,-0.269470982,-0.257304373,-0.268901,0.124034217,-0.728727516,-1.315193439,0.163589488
964,57:53.9,-0.444631501,0.480985909,-0.161971941,0.311278689,-0.159934645,0.407613127,0.22797831,0.269789218,0.249330434,-0.237336508,-0.064509202,-0.05476634,-0.085313859,0.114636891,-0.932640908,-1.365088581,0.079129626
965,58:10.9,-0.28560785,1.06521045,-0.919511307,0.34348813,-0.914688281,1.059543368,-0.481652018,-0.344084556,-0.430890896,-0.851544346,-0.920001849,-0.975122989,-0.93101856,0.114636891,-0.728727516,-1.365088581,0.142474523
966,58:28.1,-0.401652136,0.518276837,-0.247500579,0.319331049,-0.244067118,0.517711403,-0.008565133,0.025069268,-0.038646479,-0.237336508,-0.245707297,-0.23645487,-0.208708495,0.100540904,-0.779705864,-1.315193439,0.100244592
967,58:44.8,-0.448929437,0.505846528,-0.251573372,0.317797266,-0.248944363,0.512763166,-0.040339625,-0.012260894,-0.142913982,-0.273466381,-0.400171247,-0.388358394,-0.407343763,0.095842241,-0.779705864,-1.365088581,0.121359557
968,59:28.6,-0.534888168,0.592858694,-0.377829933,0.322782061,-0.35339869,0.599357315,-0.245108575,-0.115955789,-0.28193732,-0.309596254,-0.376407563,-0.36453039,-0.464526643,0.07704759,-0.728727516,-1.315193439,0.142474523
969,59:45.5,-0.582165469,0.592858694,-0.406339479,0.325466181,-0.405016197,0.65997322,-0.114480107,-0.103512401,-0.247181486,-0.381856,-0.409082629,-0.400272396,-0.422391889,0.067650265,-0.677749168,-1.315193439,0.100244592
970,01:52.9,-0.234032612,0.766883025,-0.520377663,0.331601312,-0.519631451,0.771308556,-0.456938524,-0.41874488,-0.604670068,-0.490245618,-0.560576119,-0.555154421,-0.575882778,0.030060964,-0.88166256,-1.265298296,0.05801466
971,02:09.8,-0.483312929,0.87875581,-0.666998185,0.333518541,-0.67773547,0.877695654,-0.471060521,-0.480961816,-0.664251499,-0.562505363,-0.533841973,-0.525369416,-0.548796151,0.001868988,-0.779705864,-1.315193439,0.05801466
972,02:51.7,-0.981873565,1.189513544,-1.277917029,0.320481386,-1.274791524,1.191908711,-0.908842414,-0.891593598,-1.081321511,-0.707024855,-0.922972309,-0.927466982,-0.943057061,-0.016925662,-0.677749168,-1.365088581,0.036899695
973,03:08.5,-1.020554994,0.717161788,-0.495940909,0.325849626,-0.492400167,0.718115006,-0.792335943,-0.775455316,-0.962158651,-0.454115745,-0.599192106,-0.602810429,-0.615007906,-0.03102165,-0.728727516,-1.215403154,0.05801466
